Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
212,Word Search II,"Backtracking, Trie",37.6%,Hard,3.24321,https://leetcode.com/problems/word-search-ii
214,Shortest Palindrome,String,30.8%,Hard,5.69055,https://leetcode.com/problems/shortest-palindrome
215,Kth Largest Element in an Array,"Divide and Conquer, Heap",59.1%,Medium,60.6701,https://leetcode.com/problems/kth-largest-element-in-an-array
217,Contains Duplicate,"Array, Hash Table",57.0%,Easy,0.0549382,https://leetcode.com/problems/contains-duplicate
218,The Skyline Problem,"Divide and Conquer, Heap, Binary Indexed Tree, Segment Tree, Line Sweep",36.7%,Hard,3.27815,https://leetcode.com/problems/the-skyline-problem
219,Contains Duplicate II,"Array, Hash Table",38.9%,Easy,2.30364,https://leetcode.com/problems/contains-duplicate-ii
220,Contains Duplicate III,"Sort, Ordered Map",21.4%,Medium,0.402319,https://leetcode.com/problems/contains-duplicate-iii
221,Maximal Square,Dynamic Programming,39.7%,Medium,0.624108,https://leetcode.com/problems/maximal-square
222,Count Complete Tree Nodes,"Binary Search, Tree",49.9%,Medium,0.600378,https://leetcode.com/problems/count-complete-tree-nodes
223,Rectangle Area,Math,38.4%,Medium,5.39651,https://leetcode.com/problems/rectangle-area
224,Basic Calculator,"Math, Stack",38.3%,Hard,16.2527,https://leetcode.com/problems/basic-calculator
226,Invert Binary Tree,Tree,67.5%,Easy,0.476099,https://leetcode.com/problems/invert-binary-tree
227,Basic Calculator II,"String, Stack",38.9%,Medium,38.447,https://leetcode.com/problems/basic-calculator-ii
228,Summary Ranges,Array,42.8%,Easy,3.129,https://leetcode.com/problems/summary-ranges
229,Majority Element II,Array,39.1%,Medium,0.307105,https://leetcode.com/problems/majority-element-ii
230,Kth Smallest Element in a BST,"Binary Search, Tree",63.1%,Medium,8.09669,https://leetcode.com/problems/kth-smallest-element-in-a-bst
232,Implement Queue using Stacks,"Stack, Design",52.9%,Easy,0.20013,https://leetcode.com/problems/implement-queue-using-stacks
234,Palindrome Linked List,"Linked List, Two Pointers",42.2%,Easy,1.03953,https://leetcode.com/problems/palindrome-linked-list
235,Lowest Common Ancestor of a Binary Search Tree,Tree,52.3%,Easy,3.15606,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree
